122366,1016,2010
122375,77612,2010
122384,43644,2010
122409,69994,2010
122436,17638,2010
122454,1356,2010
122506,856,2010
122597,65824,2010
122603,882,2010
122612,21378,2010
122649,424,2010
122658,54732,2010
122685,4748,2010
122694,3336,2010
122728,1440,2010
122746,37710,2010
122755,66218,2010
122791,37230,2010
122834,3040,2010
122843,25726,2010
122852,1040,2010
122889,57526,2010
122931,19766,2010
122977,99172,2010
123013,75066,2010
123095,1508,2010
123165,1996,2010
123208,6592,2010
123217,38720,2010
123280,150,2010
123299,29480,2010
123341,57166,2010
123350,432,2010
123396,492,2010
123448,380,2010
123457,2760,2010
123484,11142,2010
123493,4084,2010
123509,34838,2010
123527,45960,2010
123554,8526,2010
123563,37376,2010
123572,17944,2010
123581,374,2010
123633,1740,2010
123642,1140,2010
123651,5398,2010
123679,1722,2010
123800,57568,2010
123855,190,2010
123916,162,2010
123943,994,2010
123952,986,2010
123961,77720,2010
123970,2310,2010
124113,29174,2010
124283,932,2010
124292,696,2010
124344,560,2010
124487,726,2010
124681,26834,2010
124706,1958,2010
124779,78,2010
124937,1604,2010
125028,45884,2010
125082,514,2010
125091,38862,2010
125170,24322,2010
125231,127750,2010
125301,11944,2010
125462,9556,2010
125471,36376,2010
125480,592,2010
125499,40430,2010
125532,5380,2010
125718,300,2010
125727,2734,2010
125763,4532,2010
125897,4166,2010
126012,846,2010
126030,930,2010
126049,2148,2010
126076,264,2010
126119,24750,2010
126164,282,2010
126182,7672,2010
126207,16516,2010
126289,33666,2010
126359,1802,2010
126401,3280,2010
126410,464,2010
126562,65212,2010
126580,26038,2010
126605,2662,2010
126614,74696,2010
126669,7524,2010
126678,5196,2010
126687,1708,2010
126702,6308,2010
126711,21868,2010
126748,4722,2010
126775,13340,2010
126784,332,2010
126818,70274,2010
126827,8570,2010
126854,424,2010
126863,20376,2010
126872,1450,2010
126915,4986,2010
126924,388,2010
126942,34548,2010
126951,3464,2010
126979,2148,2010
127024,3014,2010
127060,27524,2010
127158,8726,2010
127185,8814,2010
127200,56472,2010
127219,118,2010
127228,712,2010
127273,624,2010
127316,740,2010
127389,3004,2010
127556,17600,2010
127565,58148,2010
127617,5870,2010
127653,2358,2010
127680,1224,2010
127699,1382,2010
127714,2966,2010
127732,7846,2010
127741,30664,2010
127778,4428,2010
127787,3866,2010
127820,40462,2010
127839,1242,2010
127884,21678,2010
127909,29244,2010
127918,29218,2010
127945,1392,2010
127954,120,2010
128106,29208,2010
128151,3368,2010
128179,1276,2010
128188,1980,2010
128258,5548,2010
128328,9240,2010
128337,594,2010
128391,4804,2010
128425,70,2010
128498,5418,2010
128540,306,2010
128577,5446,2010
128586,118,2010
128674,2252,2010
128683,2074,2010
128726,482,2010
128744,12590,2010
128762,980,2010
128771,31070,2010
128780,6886,2010
128896,996,2010
128902,4356,2010
128957,604,2010
129002,1462,2010
129020,54644,2010
129154,6386,2010
129181,3962,2010
129215,13300,2010
129242,12202,2010
129349,654,2010
129367,12300,2010
129428,1662,2010
129446,90,2010
129482,1478,2010
129491,444,2010
129525,17516,2010
129534,856,2010
129543,16732,2010
129613,622,2010
129640,112,2010
129686,206,2010
129695,20652,2010
129729,18902,2010
129756,8868,2010
129774,2114,2010
129808,11260,2010
129923,3164,2010
129932,2350,2010
129941,13410,2010
129969,990,2010
130004,20004,2010
130040,4758,2010
130110,502,2010
130129,344,2010
130174,10126,2010
130183,11416,2010
130217,5936,2010
130226,17290,2010
130253,14840,2010
130314,5160,2010
130396,20730,2010
130448,1230,2010
130493,28350,2010
130509,1404,2010
130581,324,2010
130590,5332,2010
130606,13396,2010
130624,1950,2010
130697,6852,2010
130776,15854,2010
130785,24,2010
130794,24924,2010
130837,108,2010
130873,1338,2010
130891,12732,2010
130907,9520,2010
130916,20776,2010
130934,8340,2010
130943,47360,2010
130989,3036,2010
131061,444,2010
131098,5026,2010
131113,26888,2010
131159,28328,2010
131283,14576,2010
131308,1878,2010
131399,23804,2010
131405,202,2010
131450,3044,2010
131469,59952,2010
131496,39358,2010
131520,22074,2010
131566,254,2010
131742,3964,2010
131803,7536,2010
131830,64,2010
131876,5176,2010
131973,1562,2010
132268,3192,2010
132338,8658,2010
132374,3452,2010
132408,1516,2010
132471,19078,2010
132523,104,2010
132602,7662,2010
132657,5164,2010
132666,530,2010
132675,692,2010
132693,49866,2010
132709,112674,2010
132806,1476,2010
132842,2668,2010
132851,23432,2010
132879,614,2010
132903,126306,2010
132976,1214,2010
133021,6156,2010
133085,1234,2010
133155,1632,2010
133386,48554,2010
133465,2852,2010
133492,5716,2010
133508,45416,2010
133526,1886,2010
133553,10978,2010
133650,27284,2010
133669,71042,2010
133702,94948,2010
133711,5882,2010
133809,998,2010
133845,1960,2010
133854,1376,2010
133863,1500,2010
133872,7148,2010
133881,28082,2010
133942,208,2010
133951,103584,2010
133960,5024,2010
133979,4574,2010
133997,17628,2010
134024,402,2010
134079,5854,2010
134097,90320,2010
134112,5522,2010
134121,632,2010
134130,117252,2010
134149,6806,2010
134228,84,2010
134237,31688,2010
134291,2602,2010
134307,2490,2010
134343,21818,2010
134422,234,2010
134495,78678,2010
134510,242,2010
134529,456,2010
134574,462,2010
134608,52866,2010
134680,4484,2010
134714,984,2010
134811,10716,2010
134875,2970,2010
134909,2996,2010
134945,9776,2010
135063,2110,2010
135081,58444,2010
135124,3156,2010
135142,1298,2010
135160,9172,2010
135179,1728,2010
135188,13170,2010
135267,2666,2010
135276,3790,2010
135294,3486,2010
135337,782,2010
135364,2848,2010
135391,36612,2010
135407,4058,2010
135416,2326,2010
135434,2172,2010
135522,1556,2010
135610,846,2010
135647,4332,2010
135717,190332,2010
135726,35416,2010
135735,6194,2010
135771,2564,2010
135939,1144,2010
135957,4586,2010
136011,4416,2010
136048,402,2010
136066,8414,2010
136075,950,2010
136109,496,2010
136145,3490,2010
136172,39162,2010
136206,1640,2010
136215,74394,2010
136233,23060,2010
136251,222,2010
136288,6176,2010
136303,2538,2010
136330,7198,2010
136358,84878,2010
136400,28130,2010
136473,34264,2010
136491,4106,2010
136516,28392,2010
136659,758,2010
136701,158,2010
136738,3978,2010
136747,4778,2010
136765,2002,2010
136774,2670,2010
136783,184,2010
136826,3962,2010
136950,7422,2010
137023,2596,2010
137032,44590,2010
137078,81712,2010
137087,4220,2010
137096,42060,2010
137120,2220,2010
137148,5382,2010
137209,49330,2010
137245,5956,2010
137272,156,2010
137281,18422,2010
137315,8656,2010
137351,95474,2010
137476,8854,2010
137537,788,2010
137546,8272,2010
137564,6644,2010
137591,934,2010
137713,546,2010
137759,41416,2010
137777,110,2010
137801,6816,2010
137810,4074,2010
137847,14376,2010
137856,860,2010
137865,1568,2010
137892,2856,2010
137953,590,2010
137962,462,2010
138132,276,2010
138187,111090,2010
138275,2576,2010
138284,2786,2010
138293,1730,2010
138309,14614,2010
138354,28200,2010
138372,2846,2010
138479,4096,2010
138488,2050,2010
138497,1106,2010
138558,8204,2010
138594,6634,2010
138600,1956,2010
138655,826,2010
138664,146,2010
138682,12884,2010
138691,16804,2010
138716,10380,2010
138761,776,2010
138789,17860,2010
138813,11354,2010
138822,3048,2010
138840,15932,2010
138868,2242,2010
138901,8042,2010
138929,1116,2010
138938,746,2010
138947,8586,2010
138956,15358,2010
138983,17620,2010
139010,10446,2010
139074,3692,2010
139092,290,2010
139144,4136,2010
139153,2022,2010
139199,7014,2010
139205,2970,2010
139214,740,2010
139250,8510,2010
139278,23768,2010
139287,618,2010
139311,17198,2010
139348,842,2010
139357,13574,2010
139366,20504,2010
139384,19588,2010
139393,3046,2010
139463,14308,2010
139506,652,2010
139533,20098,2010
139579,55746,2010
139621,7432,2010
139630,1572,2010
139658,28328,2010
139700,14270,2010
139719,8482,2010
139746,168,2010
139755,44790,2010
139764,7354,2010
139773,22876,2010
139861,15536,2010
139904,3772,2010
139931,44612,2010
139940,73878,2010
139959,78336,2010
139968,11596,2010
139986,20322,2010
139995,514,2010
140003,1554,2010
140012,21366,2010
140076,5946,2010
140085,14360,2010
140146,922,2010
140164,54926,2010
140234,2444,2010
140243,13700,2010
140252,5416,2010
140304,23296,2010
140322,17794,2010
140331,39162,2010
140340,1918,2010
140401,5440,2010
140447,18732,2010
140483,9392,2010
140553,5680,2010
140562,660,2010
140599,8176,2010
140669,13360,2010
140678,8888,2010
140696,2592,2010
140711,204,2010
140720,2296,2010
140818,6410,2010
140827,316,2010
140872,5248,2010
140942,19274,2010
140951,21890,2010
140960,8824,2010
140988,2926,2010
140997,5258,2010
141006,8604,2010
141015,736,2010
141060,4558,2010
141097,12598,2010
141158,5474,2010
141167,2570,2010
141185,1760,2010
141237,1156,2010
141255,18296,2010
141264,28962,2010
141307,3418,2010
141325,1680,2010
141334,27426,2010
141361,1528,2010
141468,5118,2010
141486,7636,2010
141565,9694,2010
141574,49934,2010
141608,310,2010
141644,20368,2010
141680,13214,2010
141796,26584,2010
141802,3516,2010
141811,21004,2010
141839,11298,2010
141848,476,2010
141936,100,2010
141945,492,2010
141981,3304,2010
141990,6710,2010
142054,2616,2010
142090,374,2010
142115,54924,2010
142179,3214,2010
142276,39858,2010
142285,33074,2010
142294,2134,2010
142328,10672,2010
142337,2100,2010
142407,144,2010
142416,86,2010
142443,15222,2010
142461,4772,2010
142489,232,2010
142522,42052,2010
142559,26366,2010
142832,1458,2010
142869,124,2010
142878,74,2010
142887,896,2010
143048,6628,2010
143075,1244,2010
143084,4948,2010
143118,17850,2010
143181,144,2010
143215,52154,2010
143233,138,2010
143279,26794,2010
143288,1250,2010
143297,468,2010
143303,40,2010
143358,12480,2010
143376,518,2010
143464,394,2010
143473,180,2010
143482,280,2010
143491,370,2010
143516,258,2010
143534,328,2010
143543,408,2010
143552,384,2010
143613,9514,2010
143659,1066,2010
143695,122,2010
143853,4430,2010
143978,6124,2010
144005,17854,2010
144014,484,2010
144050,31930,2010
144157,24448,2010
144166,29306,2010
144175,16720,2010
144184,43116,2010
144193,31546,2010
144209,31344,2010
144218,39876,2010
144281,26754,2010
144351,12704,2010
144467,3354,2010
144485,3738,2010
144564,18460,2010
144573,166,2010
144616,90,2010
144740,58652,2010
144759,106676,2010
144795,558,2010
144865,100672,2010
144883,2898,2010
144892,24852,2010
144944,38324,2010
144962,7268,2010
144971,1686,2010
145099,416,2010
145239,1190,2010
145275,836,2010
145309,134,2010
145336,15298,2010
145354,152,2010
145372,4054,2010
145406,938,2010
145424,344,2010
145433,370,2010
145460,3126,2010
145497,996,2010
145521,7404,2010
145558,4320,2010
145600,60852,2010
145619,17638,2010
145628,1280,2010
145637,94470,2010
145646,4180,2010
145682,39574,2010
145691,1852,2010
145707,5770,2010
145725,17086,2010
145770,3684,2010
145813,47470,2010
145831,16720,2010
145886,204,2010
146010,5530,2010
146205,38804,2010
146241,3734,2010
146278,9032,2010
146296,58394,2010
146339,3114,2010
146348,20358,2010
146366,20120,2010
146393,6628,2010
146418,15434,2010
146427,2888,2010
146454,198,2010
146472,62524,2010
146481,3012,2010
146490,1964,2010
146506,40006,2010
146533,644,2010
146603,24320,2010
146612,14062,2010
146621,114,2010
146667,2316,2010
146676,3212,2010
146685,30224,2010
146700,5414,2010
146719,36338,2010
146728,650,2010
146755,654,2010
146791,1744,2010
146807,200,2010
146816,452,2010
146825,1156,2010
146977,530,2010
147004,22824,2010
147013,8404,2010
147031,318,2010
147129,578,2010
147165,1672,2010
147244,5306,2010
147341,2774,2010
147369,7700,2010
147378,62888,2010
147396,226,2010
147411,15862,2010
147439,218,2010
147536,23284,2010
147590,1904,2010
147642,282,2010
147660,6366,2010
147679,7400,2010
147697,304,2010
147703,56252,2010
147749,2546,2010
147767,45348,2010
147776,29654,2010
147800,62170,2010
147819,230,2010
147828,13266,2010
147916,35204,2010
147970,500,2010
148007,22126,2010
148016,1110,2010
148098,150,2010
148131,5656,2010
148140,1522,2010
148177,8212,2010
148256,27764,2010
148292,15668,2010
148335,11822,2010
148380,34440,2010
148399,2882,2010
148405,4974,2010
148487,17642,2010
148496,9422,2010
148511,4366,2010
148575,1224,2010
148584,8936,2010
148593,274,2010
148627,11800,2010
148654,12480,2010
148672,10046,2010
148724,190,2010
148821,18364,2010
148849,240,2010
148876,3610,2010
148885,506,2010
148937,14238,2010
148955,366,2010
148982,776,2010
148991,9200,2010
149019,1392,2010
149028,472,2010
149204,214,2010
149222,46286,2010
149231,32642,2010
149310,1712,2010
149329,164,2010
149365,34052,2010
149499,102,2010
149505,3248,2010
149514,6342,2010
149532,48292,2010
149550,694,2010
149639,2426,2010
149727,39470,2010
149763,578,2010
149772,29560,2010
149781,6576,2010
149842,55466,2010
150048,1400,2010
150066,6460,2010
150075,46,2010
150136,50946,2010
150145,5198,2010
150163,9774,2010
150172,3232,2010
150215,530,2010
150251,704,2010
150288,812,2010
150303,232,2010
150400,4846,2010
150428,196,2010
150437,224,2010
150455,2712,2010
150534,6226,2010
150604,2750,2010
150640,40,2010
150668,2340,2010
150677,3958,2010
150695,292,2010
150710,412,2010
150756,1890,2010
150765,214,2010
150774,1056,2010
150853,570,2010
150941,2774,2010
150978,25512,2010
150987,64968,2010
150996,17954,2010
151005,25576,2010
151014,15184,2010
151023,25706,2010
151032,32606,2010
151041,15182,2010
151050,21834,2010
151069,18810,2010
151078,11682,2010
151087,29716,2010
151096,10486,2010
151102,33916,2010
151111,78432,2010
151157,806,2010
151166,8480,2010
151184,124,2010
151193,844,2010
151209,688,2010
151236,1010,2010
151245,768,2010
151263,11892,2010
151290,9646,2010
151306,26560,2010
151324,27810,2010
151333,7566,2010
151342,21698,2010
151351,95702,2010
151360,14764,2010
151379,17436,2010
151388,7756,2010
151458,1480,2010
151467,902,2010
151494,3538,2010
151500,2670,2010
151519,32298,2010
151537,148,2010
151564,136,2010
151607,218,2010
151616,2992,2010
151625,1714,2010
151652,906,2010
151661,7984,2010
151777,2510,2010
151786,5896,2010
151801,46292,2010
151810,3308,2010
151829,408,2010
151865,408,2010
151874,434,2010
151944,4530,2010
151962,368,2010
152044,356,2010
152080,25520,2010
152099,7034,2010
152150,160,2010
152220,2630,2010
152248,25020,2010
152266,11384,2010
152275,734,2010
152309,318,2010
152318,3998,2010
152327,230,2010
152336,4988,2010
152363,2172,2010
152381,3896,2010
152390,3408,2010
152415,2264,2010
152424,1100,2010
152451,518,2010
152497,528,2010
152530,6842,2010
152567,3620,2010
152600,8914,2010
152628,300,2010
152637,46848,2010
152673,1782,2010
152798,1196,2010
152822,2438,2010
152992,2814,2010
153001,7484,2010
153074,554,2010
153083,642,2010
153092,42,2010
153108,3756,2010
153126,2598,2010
153144,2618,2010
153162,2270,2010
153171,88,2010
153214,70966,2010
153241,226,2010
153250,2784,2010
153269,28980,2010
153278,4940,2010
153296,2906,2010
153302,528,2010
153311,26904,2010
153320,918,2010
153339,92,2010
153366,6786,2010
153375,4912,2010
153384,3468,2010
153409,1190,2010
153418,2622,2010
153427,1190,2010
153445,18928,2010
153463,136,2010
153472,16130,2010
153524,17314,2010
153533,9548,2010
153542,46,2010
153588,110,2010
153597,562,2010
153603,62276,2010
153621,2004,2010
153630,16194,2010
153658,68760,2010
153737,38878,2010
153746,296,2010
153764,624,2010
153773,270,2010
153782,442,2010
153825,3340,2010
153834,5176,2010
153861,2934,2010
153922,6018,2010
153977,1972,2010
154004,5736,2010
154013,3896,2010
154022,235286,2010
154059,10402,2010
154095,33156,2010
154101,2512,2010
154110,15482,2010
154129,4972,2010
154156,3748,2010
154165,194,2010
154174,4978,2010
154208,428,2010
154235,8084,2010
154262,438,2010
154332,228,2010
154341,346,2010
154350,4636,2010
154378,10460,2010
154396,4422,2010
154448,606,2010
154457,154,2010
154466,190,2010
154493,19346,2010
154518,1218,2010
154527,3776,2010
154536,388,2010
154545,162,2010
154572,16392,2010
154590,4326,2010
154633,202,2010
154642,10386,2010
154651,146,2010
154688,10532,2010
154697,27900,2010
154712,4342,2010
154721,1224,2010
154749,994,2010
154767,2310,2010
154776,1954,2010
154794,524,2010
154800,27902,2010
154819,300,2010
154837,262,2010
154855,940,2010
154907,9994,2010
154925,5812,2010
154934,4384,2010
154943,554,2010
154952,12402,2010
154970,298,2010
154998,5354,2010
155007,2038,2010
155025,16126,2010
155052,1608,2010
155061,27768,2010
155070,416,2010
155089,6700,2010
155098,6814,2010
155104,6536,2010
155140,2436,2010
155159,214,2010
155177,964,2010
155186,11422,2010
155195,19142,2010
155201,3892,2010
155210,62500,2010
155283,1954,2010
155292,22488,2010
155317,64256,2010
155335,7098,2010
155353,100,2010
155399,53176,2010
155414,2076,2010
155423,2202,2010
155441,258,2010
155450,6686,2010
155487,1636,2010
155496,832,2010
155511,1442,2010
155520,4692,2010
155566,7416,2010
155593,3626,2010
155618,824,2010
155627,1162,2010
155636,3904,2010
155681,18242,2010
155715,4868,2010
155812,3042,2010
155830,1380,2010
155858,5396,2010
155867,238,2010
155900,6926,2010
155937,1560,2010
155973,1514,2010
156082,16356,2010
156107,7902,2010
156125,36824,2010
156134,5256,2010
156189,1260,2010
156213,3604,2010
156222,3770,2010
156231,11528,2010
156277,224,2010
156286,7320,2010
156295,3216,2010
156310,1834,2010
156338,13970,2010
156356,1678,2010
156365,7790,2010
156392,37344,2010
156408,2452,2010
156417,418,2010
156426,504,2010
156444,56,2010
156471,2740,2010
156541,6992,2010
156620,38208,2010
156648,20480,2010
156675,142,2010
156727,2404,2010
156745,4510,2010
156754,248,2010
156790,12070,2010
156842,592,2010
156851,7176,2010
156860,10480,2010
156903,714,2010
156921,41954,2010
156949,58,2010
156967,422,2010
157021,11470,2010
157030,214,2010
157058,6794,2010
157076,1890,2010
157085,57630,2010
157100,1252,2010
157207,178,2010
157216,5536,2010
157270,2084,2010
157289,48448,2010
157298,486,2010
157304,13146,2010
157331,12934,2010
157359,4716,2010
157377,3974,2010
157386,21866,2010
157395,70,2010
157401,23482,2010
157438,11116,2010
157447,36244,2010
157456,98,2010
157465,1430,2010
157483,21756,2010
157508,266,2010
157535,2216,2010
157553,14108,2010
157599,6600,2010
157614,588,2010
157632,1872,2010
157650,764,2010
157669,584,2010
157678,654,2010
157696,2608,2010
157711,22872,2010
157739,13434,2010
157748,8180,2010
157757,4956,2010
157766,4332,2010
157793,15946,2010
157809,4470,2010
157818,2214,2010
157827,250,2010
157863,3792,2010
157951,50166,2010
158088,10826,2010
158158,228,2010
158219,1492,2010
158246,1164,2010
158325,234,2010
158334,138,2010
158343,144,2010
158352,11220,2010
158431,16774,2010
158440,412,2010
158477,2084,2010
158538,162,2010
158617,5586,2010
158644,218,2010
158662,47734,2010
158723,1018,2010
158769,6494,2010
158778,142,2010
158787,228,2010
158802,2444,2010
158884,5704,2010
159009,11570,2010
159027,216,2010
159197,924,2010
159258,5174,2010
159267,2974,2010
159319,112,2010
159328,424,2010
