128300,69517905,11276624,307399749,95664,2011
128328,,,,0,2011
128391,69213538,96499066,63411282,16998513,2011
128577,6961598,3649805,8951853,2420869,2011
128771,124235599,96524060,252448062,5056287,2011
128780,3864254,1436403,5126004,3151,2011
129020,701428719,1437750033,1734964777,2176605,2011
129215,60656858,54736071,253787262,4798324,2011
129367,16629610,6846774,61966787,5014408,2011
129543,17991873,8230374,93082201,1344936,2011
129695,15853393,11678404,71094409,2922386,2011
129729,17057173,13077240,56590886,4162101,2011
129756,8532097,5585989,10355262,898519,2011
129808,14607212,8463268,90562780,2385447,2011
130004,21743883,11880018,50684223,1848960,2011
130040,7003014,3653902,26062888,2676825,2011
130217,7417460,3898899,15668136,841387,2011
130396,110939413,14225569,207423051,2401928,2011
130493,125050791,99189850,271869724,8555345,2011
130606,11526209,8240803,40788469,1573324,2011
130624,,,,0,2011
130776,72375905,53453889,206537876,6415646,2011
130882,2577123,105500,3765496,2526391,2011
130891,21723465,1791150,30192173,650000,2011
130907,19064347,1306541,27008266,650000,2011
130916,37262233,2988690,54477519,1300000,2011
130934,31654393,76595659,140352624,7568630,2011
131399,64727058,78710264,118031336,14492797,2011
132374,,,,0,2011
132523,,,,0,2011
132675,,,,0,2011
132693,28281934,16279807,123030456,10983720,2011
132709,101816855,55853440,270510394,19065368,2011
132851,11892803,8089299,90262277,4958356,2011
132903,479579734,305695878,1087877190,39661352,2011
132976,,,,0,2011
133021,14751770,4320658,59066000,3220959,2011
133155,,,,74478,2011
133386,33908564,43825382,171847653,8654837,2011
133508,33276849,33074412,158099038,13795457,2011
133650,165822570,79968963,593983960,64687824,2011
133669,216322546,180553309,853265389,42760862,2011
133702,35008074,42497091,283256443,14361245,2011
133951,441573358,350237458,876576070,33017591,2011
133960,7685588,1141272,27975599,5905488,2011
134097,713007656,431575035,2049561010,68668527,2011
134130,1200249000,638115000,2369297000,75149000,2011
134291,,,,34568,2011
134307,,,,0,2011
134343,40380973,10263170,108243281,12370789,2011
134495,51911636,12051500,244365984,13745832,2011
134608,50842141,22019667,270162340,8282906,2011
135160,19451389,5306206,48530799,1566732,2011
135179,,,,0,2011
135188,7777561,4599052,69778010,1697401,2011
135267,,,,345857,2011
135276,,,,5336132,2011
135294,,,,0,2011
135391,32653508,8864267,101184255,4615229,2011
135407,,,,0,2011
135522,,,,0,2011
135647,,,,481916,2011
135717,324583180,107339284,1096231657,51310276,2011
135735,,,,0,2011
136145,3691912,1234533,30250477,749271,2011
136172,113344356,190695124,386898714,21788483,2011
136233,29242155,7076881,135996192,3169997,2011
136303,,,,0,2011
136358,41286704,25108932,250408188,26373131,2011
136400,67577683,7824223,182276776,36135714,2011
136473,31174572,14572151,71341101,7063658,2011
136491,,,,0,2011
136516,15811314,7152113,72701544,3541656,2011
136659,,,,11680,2011
136765,,,,0,2011
136826,,,,0,2011
137023,,,,472504,2011
137078,66505639,57573827,317412742,12632219,2011
137087,,,,48310,2011
137096,114365503,118155209,129875961,7486475,2011
137120,,,,0,2011
137209,21311152,18665422,198034196,15853360,2011
137245,,,,425000,2011
137281,19220734,3999145,69948640,4839494,2011
137315,8799003,3907662,73621152,1593415,2011
137351,562974791,324273122,1068453090,16513555,2011
137713,,,,0,2011
137759,43226340,34028891,137381354,8740206,2011
137856,,,,0,2011
137865,,,,53147,2011
138187,102702933,23381166,294262328,45970050,2011
138284,,,,0,2011
138354,92169609,25281423,225454221,17398722,2011
138372,,,,0,2011
138479,,,,0,2011
138488,,,,0,2011
138497,,,,0,2011
138558,8926319,51506844,38200511,3443436,2011
138682,7215006,4602787,30948514,7914482,2011
138691,7979816,37339709,38953609,372385,2011
138716,17327115,37993981,97968208,0,2011
138789,22752019,115367709,68421492,240344,2011
138840,8265182,3903813,33088148,16963868,2011
138901,5716882,1816014,15648112,0,2011
138956,8030876,2162328,38765935,6386005,2011
138983,14458310,39720282,79238477,980293,2011
139010,10013446,25162453,38208234,308829,2011
139250,4551040,18366961,51341600,15075142,2011
139278,4638366,4026561,55079210,1517987,2011
139311,14792696,83213309,68317833,4297805,2011
139357,3808491,1808415,40355378,1111,2011
139366,25738409,104512242,81435601,483547,2011
139384,2226520,3134611,45359980,11315603,2011
139463,5124033,9869963,29932224,4170045,2011
139621,5006559,3130696,25512054,3130778,2011
139700,5328733,3434126,41582474,299438,2011
139719,5996724,90012855,64244634,5822821,2011
139746,,,,0,2011
139755,222754124,656476026,1278529742,74146969,2011
139764,11111949,45489616,47868866,2746976,2011
139773,13193427,17150039,39764199,267629,2011
139861,26986456,120526764,67826497,18519288,2011
139904,16260175,11634940,65264746,20133837,2011
139931,66274832,198011317,309751918,3312542,2011
139940,180603942,406063615,531153207,25955533,2011
139959,355717416,431928698,1487507132,77662778,2011
139968,14819616,37023610,52082608,12792043,2011
139986,7661845,2245979,27902871,6020662,2011
140012,15649835,11063874,38595865,109274,2011
140085,4116147,1541680,24574191,642038,2011
140164,83397849,217300825,212758734,49000290,2011
140243,4820800,2935914,26339807,715519,2011
140304,4896992,1893189,36126535,508061,2011
140322,14181698,17965872,81733329,3195505,2011
140331,16862137,13061178,85536077,14175522,2011
140401,91560500,165521163,339541079,5970470,2011
140483,13837294,66073220,75575352,1402435,2011
140599,3157132,1484778,32014574,535095,2011
140669,21964865,111967261,82816656,69278,2011
140678,3536021,1770392,32273517,272922,2011
140942,5980461,2201526,49507554,4577073,2011
140960,17623735,59050496,76483121,402004,2011
140997,2329492,32258459,11186932,637603,2011
141006,3139193,1937672,27829062,5249115,2011
141097,17343306,101330495,97950267,36245101,2011
141158,2296898,783742,24555317,227336,2011
141255,5372885,2547215,43544843,627420,2011
141264,34315204,230004146,140709274,5835562,2011
141307,1792478,781995,10720001,503834,2011
141334,48593142,130947613,139776988,7466779,2011
141565,29040216,44794131,212976320,28294256,2011
141574,326613682,641630900,738785620,30149927,2011
141680,10477332,5716961,16268057,0,2011
141796,23096007,9008354,59955372,0,2011
141802,2913751,2070527,11239579,450813,2011
141811,14544437,10414722,10961838,0,2011
141839,7443237,4902648,84337984,4341216,2011
141963,84623343,440693602,342404885,120511836,2011
141981,3522858,78198612,97643118,48607806,2011
141990,4404267,3589256,72628580,0,2011
142115,126309128,286706392,316182725,5496278,2011
142179,4598703,1464382,26456308,84780,2011
142276,94971188,100188866,190901906,11414448,2011
142285,83186091,204083508,402353832,46390565,2011
142328,25484576,15526512,61583161,1815811,2011
142443,25630159,15728337,53593536,4943870,2011
142559,38460799,11172830,83160436,737489,2011
143215,112907532,85282622,93617146,9550000,2011
143279,67583484,28077356,72001700,0,2011
143613,22650444,40389856,16559556,0,2011
144005,36204444,35376239,148738043,3461184,2011
144157,,,,0,2011
144166,,,,0,2011
144175,,,,0,2011
144184,,,,0,2011
144193,,,,0,2011
144209,,,,0,2011
144218,,,,0,2011
144500,304659448,182688775,824196424,2561433,2011
144564,22144888,6665962,51852966,509418,2011
144865,278337694,314955759,338242193,0,2011
144892,82140119,170465264,213013735,1873096,2011
144944,186624258,235264499,102605171,30510,2011
145336,50543662,44729957,87867001,282600,2011
145521,23481954,16278393,25728776,0,2011
145600,723097766,1110760557,1236384491,1580942,2011
145637,606314692,1217395740,1674156168,24647007,2011
145682,104268328,93630713,152206508,0,2011
145707,,,,0,2011
145813,114815523,182658789,452385725,3184404,2011
145831,39814471,13640362,58381386,0,2011
146205,26490597,33845442,64745338,0,2011
146278,16463699,16959058,32274442,0,2011
146296,173640898,207163000,103008072,22000,2011
146348,32152884,20471165,32144957,344049,2011
146366,24376337,32337698,37699990,102185,2011
146418,35270342,34715337,36322746,0,2011
146472,133179155,113087723,147422439,0,2011
146506,37694595,32228033,61537509,2867537,2011
146603,77704965,126537339,81303075,1081156,2011
146685,77568993,76255782,61948509,0,2011
147004,64838825,36356655,62920109,0,2011
147378,100806365,116333993,166642662,64087,2011
147411,30479690,16407272,36423381,0,2011
147703,136423605,375472633,270064780,1490740,2011
147776,67631430,55080055,129986200,-184273,2011
147800,170100383,117643837,152593241,0,2011
147916,100955141,85919050,76725718,0,2011
148007,22514480,27366097,31261903,319712,2011
148256,26771827,21856388,28494520,0,2011
148292,25891996,23689071,30324753,0,2011
148380,75736339,114501401,52811548,519111,2011
148654,24916128,79718402,71443262,670438,2011
148672,25360915,12916055,34861526,0,2011
148821,16894918,14135638,24029302,0,2011
148937,9222874,11030946,14678509,0,2011
148991,12700355,20253108,2932432,0,2011
149222,177264123,301089726,425667274,19156758,2011
149231,52377742,197803453,202281947,11111123,2011
149240,1424815,1001754,444204,0,2011
149365,39164629,43156349,18202601,0,2011
149532,60747261,22319396,67319574,0,2011
149587,495440549,370823886,207476397,45000,2011
149727,113117028,125600195,94937607,0,2011
149772,119213904,131233928,164925574,11521389,2011
149842,124612881,259441374,210653522,0,2011
150136,183751591,249825443,661068665,14801116,2011
150978,509702,31479022,26070255,0,2011
150987,5388637,61696517,20423037,0,2011
150996,12915430,2090951,16404566,0,2011
151005,12065631,22027123,15318412,0,2011
151014,257680,8751790,1195983,0,2011
151023,3392804,9361785,35577229,0,2011
151032,3298619,31120245,20480361,0,2011
151041,1221323,20709376,1865643,0,2011
151050,44561499,33078941,26951712,0,2011
151069,21105696,23740050,16121908,0,2011
151078,1978513,23533671,25565677,0,2011
151087,5304998,39000959,28081275,0,2011
151096,2197703,18924685,9812894,0,2011
151102,89252204,170412354,137916870,2985135,2011
151111,517172326,529069960,991587927,5925875,2011
151306,61563578,162643152,125797267,2365828,2011
151324,73866865,144063203,349429155,6115353,2011
151333,10017970,17965112,26801227,27823,2011
151342,63817299,69058268,90782221,86322,2011
151351,309013237,884663552,1727099069,20194101,2011
151360,21590303,29769233,48565526,95940,2011
151379,30247315,55852692,53385412,226823,2011
151388,9142869,11196313,20779311,36836,2011
151537,,,,230126,2011
152248,71520965,77387247,107130494,271065,2011
152266,13880237,3834874,27979578,195905,2011
152637,38587046,80428130,246509802,7693247,2011
153214,142264736,162910095,101637213,34759,2011
153296,9526842,20008114,12670097,0,2011
153311,80701735,87341739,80208186,0,2011
153445,61777782,45380179,75150703,0,2011
153472,28349737,23228128,60786876,250851,2011
153524,28907385,52785425,32865054,0,2011
153533,20551754,19263786,32190421,0,2011
153603,298456452,734233617,1100316920,34588140,2011
153630,46760857,107192581,50269177,0,2011
153658,2113822000,1632896000,2865497000,36959000,2011
153737,88701999,152454942,105242171,0,2011
153922,16574095,34808636,22042497,0,2011
154059,30960505,19062274,35629744,0,2011
154095,99774264,192455655,331550610,9220524,2011
154110,55302746,89945320,28681050,0,2011
154129,19805915,14771951,25151419,0,2011
154378,23906260,21348954,25809580,0,2011
154396,23205867,21058467,17043512,62669,2011
154572,40645462,42599563,40628739,0,2011
154642,13369638,4533063,16724410,0,2011
154697,18921792,10350898,25623972,0,2011
154800,20210212,18944718,43059856,0,2011
154907,6757033,8180418,14748251,0,2011
154925,4847842,9819251,8549979,0,2011
154934,1048825,6408079,4066713,0,2011
154952,19482721,16762364,32661868,219248,2011
154998,16188161,11455525,13362565,474971,2011
155025,26114454,36030735,71134854,2001752,2011
155052,2584789,612197,3709274,0,2011
155061,48600891,24078346,108322051,1137000,2011
155098,2186743,9062727,8295665,0,2011
155104,13656546,13888965,19851937,45000,2011
155140,0,0,0,0,2011
155186,4681177,5143603,14683394,0,2011
155195,23425978,25859301,44561331,1373032,2011
155201,5275424,9475574,6694493,0,2011
155210,117701836,59644588,208921154,0,2011
155292,53445364,45448805,36469540,279664,2011
155317,483359971,605717010,1021802750,27429789,2011
155399,244368058,360018512,513140703,28604360,2011
155423,,,,133725,2011
155450,5654574,2327232,11127204,0,2011
155487,1705399,1174534,3123095,0,2011
155566,6811596,9868742,6335389,0,2011
155593,3424980,1141186,6934000,144451,2011
155618,6546395,502427,13045887,0,2011
155681,37163591,52104671,107830819,1037014,2011
155715,9486528,7559336,13124350,0,2011
155830,3435447,500233,4171146,126526,2011
155858,13536210,11498630,33556001,13500,2011
156082,40633592,33752509,142574960,1252612,2011
156107,6037489,7365858,7575175,274893,2011
156125,93660609,68361782,208890615,11566772,2011
156231,,,,1825966,2011
156338,,,,355331,2011
156392,,,,12151690,2011
156620,67508930,99946250,320421311,58060691,2011
156648,,,,2137907,2011
156790,,,,1736809,2011
156851,,,,866596,2011
156860,,,,784278,2011
156921,,,,9111871,2011
157058,38395850,17117182,115979215,0,2011
157085,560061386,1142694648,2632162398,58151965,2011
157289,222932000,470401000,804502000,3287000,2011
157304,,,,870692,2011
157331,,,,749196,2011
157386,41324524,70767401,176025501,11388908,2011
157401,70391760,73484256,220174891,1316914,2011
157438,,,,6051516,2011
157447,82595000,130973000,318439000,34229000,2011
157483,,,,1343488,2011
157553,,,,1288340,2011
157711,,,,1375350,2011
157739,,,,1234479,2011
157854,306175232,192548478,879228935,5722976,2011
157951,107081993,171291378,377566333,13186336,2011
158088,3567780,7890745,-380508,0,2011
158352,3580815,6959117,-1099087,0,2011
158431,7308182,16889237,-6920943,295985,2011
158662,43150504,57542264,32829350,1363288,2011
158769,5092731,4025875,4948639,0,2011
158884,4562843,5539978,17082623,1338950,2011
159009,26113267,143612809,71397803,1253916,2011
159373,190384002,145689897,286271283,8691026,2011
159382,8912750,17387426,22361472,7202587,2011
159391,358264895,850596870,699923859,50185711,2011
159407,10189036,16180447,16558267,3487976,2011
159416,10593148,12163278,27891464,80000,2011
159443,12041265,13012554,6864105,0,2011
159638,82480631,13562382,69202661,0,2011
159647,55878852,139597618,193031594,19534857,2011
159717,47426165,63999798,86417441,10053501,2011
159939,42012496,131497339,143815201,13929329,2011
159966,64652891,106891100,60792438,6948445,2011
159993,45235566,130116971,90034937,3158304,2011
160010,6770600,7425432,6410231,0,2011
160038,47836448,45784824,77352372,4338009,2011
160481,5905417,4154737,4830424,114500,2011
160533,1220859,3959040,-2238996,3300517,2011
160579,8461418,7154753,8026601,1598354,2011
160612,90068395,185865322,105264926,7138772,2011
160621,43744887,125182544,104099498,8080143,2011
160630,10430449,60900013,44693532,767693,2011
160649,5560908,28375047,4915873,0,2011
160658,95183474,255792769,308822575,14841702,2011
160667,3829296,5641203,-348438,0,2011
160913,6264513,6118073,2653307,102626,2011
161077,6192314,7428517,17962390,215879,2011
161138,4979055,7715424,23251170,419708,2011
161192,3815663,3116177,14541705,786261,2011
161217,13537000,6820000,43645000,1253000,2011
161226,14290000,17020000,55093000,886000,2011
161235,335000,9268000,11181000,415000,2011
161244,1257000,6940000,10105000,214000,2011
161253,106147000,120835000,405673000,23558000,2011
161280,116434000,84821000,79159000,580000,2011
161299,10321842,8052672,49436511,751637,2011
161341,7162000,4592000,26406000,1228000,2011
161484,2361409,2620187,13049801,246766,2011
161545,11198136,16316253,34629829,339866,2011
161554,35785000,105250000,156112000,1562000,2011
161581,3902886,664803,13197692,170228,2011
161688,12070382,4296524,37731173,781579,2011
161767,32297151,37592613,74185687,8210500,2011
161864,38158939,12232823,89745747,90794,2011
161873,20399105,45561939,84060819,19516643,2011
162007,44645218,30496375,151632740,32648280,2011
162104,6686178,4462103,51426087,3045402,2011
162122,26020749,16862976,92118851,5595248,2011
162168,10858784,5851135,52406760,2186487,2011
162283,4209132,43079555,236114615,10370379,2011
162557,27890189,16770552,68312942,1647961,2011
162584,31982799,37490526,82677568,5694654,2011
162609,6674780,3139031,27242714,11679496,2011
162690,24942383,9178470,79963445,13497715,2011
162706,28585844,6513254,94091505,1107170,2011
162779,37212483,27622816,164642150,13710576,2011
163204,238557470,74232599,324123121,0,2011
163259,306178334,304000333,793234425,9950816,2011
163268,80628974,145199892,228007039,24991340,2011
163286,592715431,551559099,1636084220,44301552,2011
163338,24939814,64913211,137548998,6870,2011
163426,106652148,85466556,408237917,41817400,2011
163453,65690883,102183105,320501755,33359997,2011
163657,63703397,19051911,145954218,16301631,2011
163851,68142803,107465034,263498594,22214553,2011
163912,16888761,46623566,119188311,2340675,2011
164076,205046674,216932350,498342681,28324502,2011
164146,119320591,128183750,177257036,0,2011
164155,,,,0,2011
164313,12870321,5894104,77716722,18218310,2011
164535,,,,0,2011
164775,6418510,4500788,11560240,1595508,2011
165024,51468106,111584330,82934113,298646,2011
165033,26154390,8955829,31385872,727772,2011
165112,21421076,20129677,36147063,659904,2011
165194,7239153,6243996,18365642,18395,2011
165608,,,,0,2011
165820,29672806,45437505,80129966,5459448,2011
165866,26600395,49811011,67025324,1784902,2011
165981,3945342,4518687,42709522,19783569,2011
166133,10603964,13548676,39252096,417074,2011
166513,60163000,321831000,213469000,7584000,2011
166629,163008000,936484000,883816000,9246000,2011
166638,75860000,384595000,248634000,5537000,2011
166647,7657412,7399845,11818581,0,2011
166665,50905000,114493000,109475000,2100000,2011
166674,19672783,20497765,32996906,1077383,2011
166692,13603158,13889726,60512784,10640942,2011
166708,206301289,576981686,443737588,26801016,2011
166823,17466351,12017205,26936229,2665620,2011
166887,18591314,18533396,35965882,9482,2011
166957,10265891,13614676,18346732,3313533,2011
167288,19245029,8786675,28556082,685246,2011
